 time E 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' 'electrons_from_Flavin' 'electrons_from_mtrC' '_electrons_stored_in_Flavin'
2.900000E-03 563885 1.521800E+04 1.434000E+03 6.030000E+02 1.660000E+02 6.860000E+02
3.000000E-03 583423 1.584500E+04 1.499000E+03 6.370000E+02 1.670000E+02 7.110000E+02
3.100000E-03 603162 1.638900E+04 1.547000E+03 6.860000E+02 1.740000E+02 7.240000E+02
3.200000E-03 622787 1.698600E+04 1.627000E+03 7.350000E+02 1.760000E+02 7.240000E+02
3.300000E-03 642284 1.761900E+04 1.692000E+03 7.710000E+02 1.850000E+02 7.350000E+02
3.400000E-03 661865 1.826900E+04 1.754000E+03 8.040000E+02 1.850000E+02 7.480000E+02
3.500000E-03 681416 1.886200E+04 1.803000E+03 8.320000E+02 1.950000E+02 7.640000E+02
3.600000E-03 701204 1.951600E+04 1.910000E+03 8.630000E+02 2.050000E+02 7.790000E+02
3.700000E-03 720787 2.005900E+04 1.954000E+03 9.010000E+02 2.140000E+02 7.830000E+02
3.800000E-03 740319 2.063400E+04 2.015000E+03 9.420000E+02 2.260000E+02 7.930000E+02
3.900000E-03 759593 2.116300E+04 2.056000E+03 9.710000E+02 2.280000E+02 8.100000E+02
4.000000E-03 779295 2.175500E+04 2.076000E+03 1.002000E+03 2.280000E+02 8.220000E+02
4.100000E-03 798470 2.231300E+04 2.134000E+03 1.038000E+03 2.280000E+02 8.330000E+02
4.200000E-03 817834 2.291400E+04 2.180000E+03 1.073000E+03 2.280000E+02 8.340000E+02
4.300000E-03 837439 2.346500E+04 2.263000E+03 1.104000E+03 2.370000E+02 8.520000E+02
4.400000E-03 857054 2.400600E+04 2.335000E+03 1.157000E+03 2.430000E+02 8.450000E+02
4.500000E-03 876485 2.455400E+04 2.374000E+03 1.207000E+03 2.430000E+02 8.440000E+02
4.600000E-03 896048 2.510800E+04 2.411000E+03 1.242000E+03 2.510000E+02 8.560000E+02
4.700000E-03 915628 2.569200E+04 2.447000E+03 1.289000E+03 2.510000E+02 8.560000E+02
4.800000E-03 934787 2.622700E+04 2.457000E+03 1.336000E+03 2.510000E+02 8.500000E+02
4.900000E-03 954278 2.676400E+04 2.490000E+03 1.371000E+03 2.510000E+02 8.420000E+02
5.000000E-03 973808 2.730300E+04 2.560000E+03 1.418000E+03 2.510000E+02 8.330000E+02
5.100000E-03 993115 2.783000E+04 2.660000E+03 1.456000E+03 2.510000E+02 8.420000E+02
5.200000E-03 1012466 2.838700E+04 2.682000E+03 1.496000E+03 2.510000E+02 8.510000E+02
5.300000E-03 1032054 2.892700E+04 2.738000E+03 1.546000E+03 2.570000E+02 8.570000E+02
5.400000E-03 1051563 2.947600E+04 2.788000E+03 1.576000E+03 2.610000E+02 8.660000E+02
5.500000E-03 1070895 2.999300E+04 2.839000E+03 1.618000E+03 2.630000E+02 8.680000E+02
5.600000E-03 1090113 3.056600E+04 2.866000E+03 1.667000E+03 2.650000E+02 8.800000E+02
5.700000E-03 1109551 3.113100E+04 2.937000E+03 1.697000E+03 2.710000E+02 8.860000E+02
5.800000E-03 1129288 3.173200E+04 2.973000E+03 1.745000E+03 2.810000E+02 8.790000E+02
5.900000E-03 1148728 3.230200E+04 3.048000E+03 1.789000E+03 2.870000E+02 8.850000E+02
6.000000E-03 1168246 3.291500E+04 3.094000E+03 1.820000E+03 2.930000E+02 8.880000E+02
6.100000E-03 1187899 3.353900E+04 3.150000E+03 1.854000E+03 2.940000E+02 8.990000E+02
6.200000E-03 1207418 3.412000E+04 3.202000E+03 1.902000E+03 3.030000E+02 8.960000E+02
6.300000E-03 1226960 3.466600E+04 3.255000E+03 1.933000E+03 3.030000E+02 9.170000E+02
6.400000E-03 1246388 3.520600E+04 3.282000E+03 1.962000E+03 3.030000E+02 9.270000E+02
6.500000E-03 1265746 3.577200E+04 3.380000E+03 2.008000E+03 3.030000E+02 9.270000E+02
6.600000E-03 1284987 3.629200E+04 3.437000E+03 2.054000E+03 3.060000E+02 9.340000E+02
6.700000E-03 1304301 3.682100E+04 3.536000E+03 2.097000E+03 3.060000E+02 9.490000E+02
6.800000E-03 1323812 3.736800E+04 3.576000E+03 2.133000E+03 3.060000E+02 9.660000E+02
6.900000E-03 1343040 3.792600E+04 3.632000E+03 2.190000E+03 3.060000E+02 9.640000E+02
7.000000E-03 1362359 3.845000E+04 3.687000E+03 2.225000E+03 3.100000E+02 9.780000E+02
7.100000E-03 1381618 3.895000E+04 3.737000E+03 2.258000E+03 3.160000E+02 9.790000E+02
7.200000E-03 1401183 3.951500E+04 3.786000E+03 2.314000E+03 3.210000E+02 9.820000E+02
7.300000E-03 1420589 4.007500E+04 3.872000E+03 2.362000E+03 3.320000E+02 9.910000E+02
7.400000E-03 1440219 4.061800E+04 3.951000E+03 2.413000E+03 3.320000E+02 9.940000E+02
7.500000E-03 1459817 4.119800E+04 3.996000E+03 2.477000E+03 3.320000E+02 9.940000E+02
7.600000E-03 1479233 4.178000E+04 4.079000E+03 2.517000E+03 3.420000E+02 1.000000E+03
7.700000E-03 1498827 4.234300E+04 4.135000E+03 2.557000E+03 3.450000E+02 1.013000E+03
7.800000E-03 1518302 4.285500E+04 4.176000E+03 2.598000E+03 3.530000E+02 1.023000E+03
7.900000E-03 1537757 4.341000E+04 4.244000E+03 2.643000E+03 3.580000E+02 1.037000E+03
8.000000E-03 1557134 4.397400E+04 4.279000E+03 2.686000E+03 3.680000E+02 1.036000E+03
8.100000E-03 1576644 4.451600E+04 4.334000E+03 2.729000E+03 3.770000E+02 1.039000E+03
8.200000E-03 1596221 4.505900E+04 4.367000E+03 2.776000E+03 3.840000E+02 1.026000E+03
8.300000E-03 1616009 4.563200E+04 4.394000E+03 2.836000E+03 3.890000E+02 1.013000E+03
8.400000E-03 1635668 4.616800E+04 4.443000E+03 2.882000E+03 3.890000E+02 1.010000E+03
8.500000E-03 1655157 4.670500E+04 4.496000E+03 2.932000E+03 3.890000E+02 1.001000E+03
8.600000E-03 1674425 4.728800E+04 4.569000E+03 2.972000E+03 4.020000E+02 1.008000E+03
8.700000E-03 1694055 4.786100E+04 4.628000E+03 3.021000E+03 4.020000E+02 1.007000E+03
8.800000E-03 1713354 4.840900E+04 4.679000E+03 3.071000E+03 4.030000E+02 1.006000E+03
8.900000E-03 1732871 4.899100E+04 4.740000E+03 3.107000E+03 4.100000E+02 1.018000E+03
9.000000E-03 1752233 4.957800E+04 4.791000E+03 3.143000E+03 4.100000E+02 1.021000E+03
9.100000E-03 1771559 5.014900E+04 4.838000E+03 3.211000E+03 4.100000E+02 1.020000E+03
9.200000E-03 1791097 5.069500E+04 4.896000E+03 3.252000E+03 4.150000E+02 1.028000E+03
9.300000E-03 1810470 5.126400E+04 4.991000E+03 3.295000E+03 4.170000E+02 1.031000E+03
9.400000E-03 1829898 5.177500E+04 5.094000E+03 3.333000E+03 4.170000E+02 1.047000E+03
9.500000E-03 1848938 5.230100E+04 5.123000E+03 3.383000E+03 4.360000E+02 1.053000E+03
9.600000E-03 1868244 5.283700E+04 5.158000E+03 3.428000E+03 4.360000E+02 1.060000E+03
9.700000E-03 1887904 5.348200E+04 5.221000E+03 3.471000E+03 4.380000E+02 1.065000E+03
9.800000E-03 1907418 5.409300E+04 5.283000E+03 3.517000E+03 4.380000E+02 1.073000E+03
9.900000E-03 1926976 5.468900E+04 5.361000E+03 3.580000E+03 4.380000E+02 1.074000E+03
1.000000E-02 1946485 5.528400E+04 5.396000E+03 3.630000E+03 4.450000E+02 1.066000E+03
